date,month,new_cases,new_deaths
2020-05-19,5,0.0,0.0
2020-05-20,5,0.0,0.0
2020-05-21,5,0.0,0.0
2020-05-22,5,0.0,0.0
2020-05-23,5,0.0,0.0
2020-05-24,5,0.0,0.0
2020-05-25,5,0.0,0.0
2020-05-26,5,0.0,0.0
2020-05-27,5,0.0,0.0
2020-05-28,5,0.0,0.0
2020-05-29,5,0.0,0.0
2020-05-30,5,0.0,0.0
2020-05-31,5,0.0,0.0
2020-06-01,6,0.0,0.0
2020-06-02,6,0.0,0.0
2020-06-03,6,0.0,0.0
2020-06-04,6,0.0,0.0
2020-06-05,6,0.0,0.0
2020-06-06,6,0.0,0.0
2020-06-07,6,0.0,0.0
2020-06-08,6,0.0,0.0
2020-06-09,6,0.0,0.0
2020-06-10,6,0.0,0.0
2020-06-11,6,0.0,0.0
2020-06-12,6,0.0,0.0
2020-06-13,6,0.0,0.0
2020-06-14,6,0.0,0.0
2020-06-15,6,0.0,0.0
2020-06-16,6,0.0,0.0
2020-06-17,6,0.0,0.0
2020-06-18,6,0.0,0.0
2020-06-19,6,0.0,0.0
2020-06-20,6,0.0,0.0
2020-06-21,6,0.0,0.0
2020-06-22,6,0.0,0.0
2020-06-23,6,0.0,0.0
2020-06-24,6,0.0,0.0
2020-06-25,6,0.0,0.0
2020-06-26,6,0.0,0.0
2020-06-27,6,0.0,0.0
2020-06-28,6,0.0,0.0
2020-06-29,6,0.0,0.0
2020-06-30,6,0.0,0.0
2020-07-01,7,0.0,0.0
2020-07-02,7,0.0,0.0
2020-07-03,7,0.0,0.0
2020-07-04,7,0.0,0.0
2020-07-05,7,0.0,0.0
2020-07-06,7,0.0,0.0
2020-07-07,7,0.0,0.0
2020-07-08,7,1.0,0.0
2020-07-09,7,0.0,0.0
2020-07-10,7,0.0,0.0
2020-07-11,7,0.0,0.0
2020-07-12,7,0.0,0.0
2020-07-13,7,0.0,0.0
2020-07-14,7,0.0,0.0
2020-07-15,7,0.0,0.0
2020-07-16,7,0.0,0.0
2020-07-17,7,0.0,0.0
2020-07-18,7,0.0,0.0
2020-07-19,7,0.0,0.0
2020-07-20,7,3.0,0.0
2020-07-21,7,0.0,0.0
2020-07-22,7,0.0,0.0
2020-07-23,7,0.0,0.0
2020-07-24,7,0.0,0.0
2020-07-25,7,0.0,0.0
2020-07-26,7,0.0,0.0
2020-07-27,7,0.0,0.0
2020-07-28,7,23.0,0.0
2020-07-29,7,6.0,0.0
2020-07-30,7,0.0,0.0
2020-07-31,7,0.0,0.0
2020-08-01,8,5.0,0.0
2020-08-02,8,0.0,0.0
2020-08-03,8,0.0,0.0
2020-08-04,8,0.0,0.0
2020-08-05,8,2.0,0.0
2020-08-06,8,14.0,0.0
2020-08-07,8,0.0,0.0
2020-08-08,8,50.0,0.0
2020-08-09,8,0.0,0.0
2020-08-10,8,0.0,0.0
2020-08-11,8,22.0,0.0
2020-08-12,8,11.0,0.0
2020-08-13,8,15.0,0.0
2020-08-14,8,23.0,0.0
2020-08-15,8,0.0,0.0
2020-08-16,8,8.0,0.0
2020-08-17,8,2.0,0.0
2020-08-18,8,1.0,0.0
2020-08-19,8,0.0,0.0
2020-08-20,8,9.0,0.0
2020-08-21,8,1.0,0.0
2020-08-22,8,1.0,0.0
2020-08-23,8,0.0,0.0
2020-08-24,8,0.0,0.0
2020-08-25,8,26.0,0.0
2020-08-26,8,1.0,0.0
2020-08-27,8,0.0,0.0
2020-08-28,8,0.0,0.0
2020-08-29,8,0.0,0.0
2020-08-30,8,0.0,0.0
2020-08-31,8,0.0,0.0
2020-09-01,9,0.0,0.0
2020-09-02,9,0.0,0.0
2020-09-03,9,0.0,0.0
2020-09-04,9,1.0,0.0
2020-09-05,9,1.0,0.0
2020-09-06,9,0.0,0.0
2020-09-07,9,0.0,0.0
2020-09-08,9,0.0,0.0
2020-09-09,9,1.0,0.0
2020-09-10,9,1.0,0.0
2020-09-11,9,0.0,0.0
2020-09-12,9,1.0,0.0
2020-09-13,9,2.0,0.0
2020-09-14,9,5.0,0.0
2020-09-15,9,0.0,0.0
2020-09-16,9,5.0,0.0
2020-09-17,9,0.0,0.0
2020-09-18,9,1.0,0.0
2020-09-19,9,1.0,0.0
2020-09-20,9,1.0,0.0
2020-09-21,9,3.0,0.0
2020-09-22,9,3.0,0.0
2020-09-23,9,11.0,0.0
2020-09-24,9,3.0,0.0
2020-09-25,9,4.0,0.0
2020-09-26,9,3.0,0.0
2020-09-27,9,2.0,0.0
2020-04-04,4,1.0,0.0
2020-04-05,4,0.0,0.0
2020-04-06,4,1.0,0.0
2020-04-07,4,0.0,0.0
2020-04-08,4,3.0,0.0
2020-04-09,4,0.0,0.0
2020-04-10,4,0.0,0.0
2020-04-11,4,0.0,0.0
2020-04-12,4,0.0,0.0
2020-04-13,4,0.0,0.0
2020-04-14,4,0.0,0.0
2020-04-15,4,6.0,0.0
2020-04-16,4,0.0,0.0
2020-04-17,4,0.0,0.0
2020-04-18,4,0.0,0.0
2020-04-19,4,0.0,0.0
2020-04-20,4,0.0,0.0
2020-04-21,4,0.0,0.0
2020-04-22,4,1.0,0.0
2020-04-23,4,0.0,0.0
2020-04-24,4,0.0,0.0
2020-04-25,4,0.0,0.0
2020-04-26,4,1.0,0.0
2020-04-27,4,0.0,0.0
2020-04-28,4,0.0,0.0
2020-04-29,4,0.0,0.0
2020-04-30,4,0.0,0.0
2020-05-01,5,0.0,0.0
2020-05-02,5,0.0,0.0
2020-05-03,5,0.0,0.0
2020-05-04,5,0.0,0.0
2020-05-05,5,0.0,0.0
2020-05-06,5,0.0,0.0
2020-05-07,5,0.0,0.0
2020-05-08,5,0.0,0.0
2020-05-09,5,0.0,0.0
2020-05-10,5,0.0,0.0
2020-05-11,5,0.0,0.0
2020-05-12,5,0.0,0.0
2020-05-13,5,0.0,0.0
2020-05-14,5,0.0,0.0
2020-05-15,5,0.0,0.0
2020-05-16,5,0.0,0.0
2020-05-17,5,0.0,0.0
2020-05-18,5,0.0,0.0
2020-05-19,5,0.0,0.0
2020-05-20,5,0.0,0.0
2020-05-21,5,0.0,0.0
2020-05-22,5,0.0,0.0
2020-05-23,5,0.0,0.0
2020-05-24,5,0.0,0.0
2020-05-25,5,0.0,0.0
2020-05-26,5,0.0,0.0
2020-05-27,5,0.0,0.0
2020-05-28,5,0.0,0.0
2020-05-29,5,0.0,0.0
2020-05-30,5,0.0,0.0
2020-05-31,5,0.0,0.0
2020-06-01,6,0.0,0.0
2020-06-02,6,0.0,0.0
2020-06-03,6,0.0,0.0
2020-06-04,6,0.0,0.0
2020-06-05,6,0.0,0.0
2020-06-06,6,0.0,0.0
2020-06-07,6,0.0,0.0
2020-06-08,6,0.0,0.0
2020-06-09,6,0.0,0.0
2020-06-10,6,0.0,0.0
2020-06-11,6,0.0,0.0
2020-06-12,6,0.0,0.0
2020-06-13,6,0.0,0.0
2020-06-14,6,0.0,0.0
2020-06-15,6,0.0,0.0
2020-06-16,6,0.0,0.0
2020-06-17,6,0.0,0.0
2020-06-18,6,0.0,0.0
2020-06-19,6,0.0,0.0
2020-06-20,6,0.0,0.0
2020-06-21,6,0.0,0.0
2020-06-22,6,0.0,0.0
2020-06-23,6,0.0,0.0
2020-06-24,6,0.0,0.0
2020-06-25,6,0.0,0.0
2020-06-26,6,0.0,0.0
2020-06-27,6,0.0,0.0
2020-06-28,6,0.0,0.0
2020-06-29,6,0.0,0.0
2020-06-30,6,0.0,0.0
2020-07-01,7,0.0,0.0
2020-07-02,7,0.0,0.0
2020-07-03,7,0.0,0.0
2020-07-04,7,0.0,0.0
2020-07-05,7,0.0,0.0
2020-07-06,7,0.0,0.0
2020-07-07,7,0.0,0.0
2020-07-08,7,0.0,0.0
2020-07-09,7,0.0,0.0
2020-07-10,7,0.0,0.0
2020-07-11,7,0.0,0.0
2020-07-12,7,0.0,0.0
2020-07-13,7,0.0,0.0
2020-07-14,7,0.0,0.0
2020-07-15,7,0.0,0.0
2020-07-16,7,0.0,0.0
2020-07-17,7,0.0,0.0
2020-07-18,7,0.0,0.0
2020-07-19,7,0.0,0.0
2020-07-20,7,0.0,0.0
2020-07-21,7,0.0,0.0
2020-07-22,7,0.0,0.0
2020-07-23,7,0.0,0.0
2020-07-24,7,0.0,0.0
2020-07-25,7,0.0,0.0
2020-07-26,7,0.0,0.0
2020-07-27,7,0.0,0.0
2020-07-28,7,0.0,0.0
2020-07-29,7,0.0,0.0
2020-07-30,7,0.0,0.0
2020-07-31,7,0.0,0.0
2020-08-01,8,0.0,0.0
2020-08-02,8,0.0,0.0
2020-08-03,8,0.0,0.0
2020-08-04,8,0.0,0.0
2020-08-05,8,0.0,0.0
2020-08-06,8,0.0,0.0
2020-08-07,8,0.0,0.0
2020-08-08,8,0.0,0.0
2020-08-09,8,0.0,0.0
2020-08-10,8,0.0,0.0
2020-08-11,8,0.0,0.0
2020-08-12,8,0.0,0.0
2020-08-13,8,0.0,0.0
2020-08-14,8,0.0,0.0
2020-08-15,8,0.0,0.0
2020-08-16,8,0.0,0.0
2020-08-17,8,0.0,0.0
2020-08-18,8,0.0,0.0
2020-08-19,8,0.0,0.0
2020-08-20,8,0.0,0.0
2020-08-21,8,0.0,0.0
2020-08-22,8,0.0,0.0
2020-08-23,8,0.0,0.0
2020-08-24,8,0.0,0.0
2020-08-25,8,0.0,0.0
2020-08-26,8,0.0,0.0
2020-08-27,8,0.0,0.0
2020-08-28,8,0.0,0.0
2020-08-29,8,0.0,0.0
2020-08-30,8,0.0,0.0
2020-08-31,8,0.0,0.0
2020-09-01,9,0.0,0.0
2020-09-02,9,0.0,0.0
2020-09-03,9,0.0,0.0
2020-09-04,9,0.0,0.0
2020-09-05,9,0.0,0.0
2020-09-06,9,0.0,0.0
2020-09-07,9,0.0,0.0
2020-09-08,9,0.0,0.0
2020-09-09,9,0.0,0.0
2020-09-10,9,0.0,0.0
2020-09-11,9,0.0,0.0
2020-09-12,9,0.0,0.0
2020-09-13,9,0.0,0.0
2020-09-14,9,0.0,0.0
2020-09-15,9,0.0,0.0
2020-09-16,9,0.0,0.0
2020-09-17,9,0.0,0.0
2020-09-18,9,0.0,0.0
2020-09-19,9,0.0,0.0
2020-09-20,9,0.0,0.0
2020-09-21,9,0.0,0.0
2020-09-22,9,0.0,0.0
2020-09-23,9,0.0,0.0
2020-09-24,9,0.0,0.0
2020-09-25,9,0.0,0.0
2020-09-26,9,0.0,0.0
2020-09-27,9,0.0,0.0
2020-03-20,3,1.0,0.0
2020-03-21,3,0.0,0.0
2020-03-22,3,1.0,0.0
2020-03-23,3,1.0,0.0
2020-03-24,3,1.0,0.0
2020-03-25,3,1.0,0.0
2020-03-26,3,0.0,0.0
2020-03-27,3,0.0,0.0
2020-03-28,3,0.0,0.0
2020-03-29,3,0.0,0.0
2020-03-30,3,0.0,0.0
2020-03-31,3,0.0,0.0
2020-04-01,4,0.0,0.0
2020-04-02,4,2.0,0.0
2020-04-03,4,0.0,0.0
2020-04-04,4,5.0,0.0
2020-04-05,4,0.0,0.0
2020-04-06,4,2.0,0.0
2020-04-07,4,0.0,0.0
2020-04-08,4,1.0,0.0
2020-04-09,4,0.0,0.0
2020-04-10,4,0.0,0.0
2020-04-11,4,1.0,0.0
2020-04-12,4,0.0,0.0
2020-04-13,4,0.0,0.0
2020-04-14,4,0.0,0.0
2020-04-15,4,0.0,0.0
2020-04-16,4,0.0,0.0
2020-04-17,4,1.0,0.0
2020-04-18,4,0.0,0.0
2020-04-19,4,0.0,0.0
2020-04-20,4,0.0,0.0
2020-04-21,4,1.0,0.0
2020-04-22,4,0.0,0.0
2020-04-23,4,0.0,0.0
2020-04-24,4,0.0,0.0
2020-04-25,4,0.0,0.0
2020-04-26,4,0.0,0.0
2020-04-27,4,0.0,0.0
2020-04-28,4,0.0,0.0
2020-04-29,4,0.0,0.0
2020-04-30,4,0.0,0.0
2020-05-01,5,0.0,0.0
2020-05-02,5,0.0,0.0
2020-05-03,5,0.0,0.0
2020-05-04,5,0.0,0.0
2020-05-05,5,0.0,0.0
2020-05-06,5,0.0,0.0
2020-05-07,5,0.0,0.0
2020-05-08,5,0.0,0.0
2020-05-09,5,0.0,0.0
2020-05-10,5,0.0,0.0
2020-05-11,5,0.0,0.0
2020-05-12,5,0.0,0.0
2020-05-13,5,0.0,0.0
2020-05-14,5,0.0,0.0
2020-05-15,5,0.0,0.0
2020-05-16,5,0.0,0.0
2020-05-17,5,0.0,0.0
2020-05-18,5,0.0,0.0
2020-05-19,5,0.0,0.0
2020-05-20,5,0.0,0.0
2020-05-21,5,0.0,0.0
2020-05-22,5,0.0,0.0
2020-05-23,5,0.0,0.0
2020-05-24,5,0.0,0.0
2020-05-25,5,0.0,0.0
2020-05-26,5,0.0,0.0
2020-05-27,5,0.0,0.0
2020-05-28,5,0.0,0.0
2020-05-29,5,0.0,0.0
2020-05-30,5,0.0,0.0
2020-05-31,5,0.0,0.0
2020-06-01,6,0.0,0.0
2020-06-02,6,0.0,0.0
2020-06-03,6,0.0,0.0
2020-06-04,6,0.0,0.0
2020-06-05,6,0.0,0.0
2020-06-06,6,0.0,0.0
2020-06-07,6,0.0,0.0
2020-06-08,6,0.0,0.0
2020-06-09,6,0.0,0.0
2020-06-10,6,0.0,0.0
2020-06-11,6,0.0,0.0
2020-06-12,6,0.0,0.0
2020-06-13,6,0.0,0.0
2020-06-14,6,0.0,0.0
2020-06-15,6,0.0,0.0
2020-06-16,6,0.0,0.0
2020-06-17,6,0.0,0.0
2020-06-18,6,0.0,0.0
2020-06-19,6,0.0,0.0
2020-06-20,6,0.0,0.0
2020-06-21,6,0.0,0.0
2020-06-22,6,0.0,0.0
2020-06-23,6,0.0,0.0
2020-06-24,6,0.0,0.0
2020-06-25,6,0.0,0.0
2020-06-26,6,0.0,0.0
2020-06-27,6,0.0,0.0
2020-06-28,6,0.0,0.0
2020-06-29,6,0.0,0.0
2020-06-30,6,0.0,0.0
2020-07-01,7,0.0,0.0
2020-07-02,7,0.0,0.0
2020-07-03,7,0.0,0.0
2020-07-04,7,0.0,0.0
2020-07-05,7,0.0,0.0
2020-07-06,7,0.0,0.0
2020-07-07,7,1.0,0.0
2020-07-08,7,0.0,0.0
2020-07-09,7,2.0,0.0
2020-07-10,7,0.0,0.0
2020-07-11,7,0.0,0.0
2020-07-12,7,0.0,0.0
2020-07-13,7,5.0,0.0
2020-07-14,7,0.0,0.0
2020-07-15,7,0.0,0.0
2020-07-16,7,0.0,0.0
2020-07-17,7,0.0,0.0
2020-07-18,7,0.0,0.0
2020-07-19,7,0.0,0.0
2020-07-20,7,0.0,0.0
2020-07-21,7,0.0,0.0
2020-07-22,7,1.0,0.0
2020-07-23,7,0.0,0.0
2020-07-24,7,0.0,0.0
2020-07-25,7,0.0,0.0
2020-07-26,7,0.0,0.0
2020-07-27,7,0.0,0.0
2020-07-28,7,0.0,0.0
2020-07-29,7,0.0,0.0
2020-07-30,7,0.0,0.0
2020-07-31,7,0.0,0.0
2020-08-01,8,0.0,1.0
2020-08-02,8,0.0,0.0
2020-08-03,8,0.0,0.0
2020-08-04,8,0.0,0.0
2020-08-05,8,0.0,0.0
2020-08-06,8,0.0,0.0
2020-08-07,8,0.0,0.0
2020-08-08,8,0.0,0.0
2020-08-09,8,0.0,0.0
2020-08-10,8,0.0,0.0
2020-08-11,8,0.0,0.0
2020-08-12,8,0.0,0.0
2020-08-13,8,0.0,0.0
2020-08-14,8,0.0,0.0
2020-08-15,8,0.0,0.0
2020-08-16,8,0.0,0.0
2020-08-17,8,1.0,0.0
2020-08-18,8,0.0,0.0
2020-08-19,8,0.0,0.0
2020-08-20,8,0.0,0.0
2020-08-21,8,0.0,0.0
2020-08-22,8,0.0,0.0
2020-08-23,8,0.0,0.0
2020-08-24,8,0.0,0.0
2020-08-25,8,0.0,0.0
2020-08-26,8,0.0,0.0
2020-08-27,8,0.0,0.0
2020-08-28,8,0.0,0.0
2020-08-29,8,0.0,1.0
2020-08-30,8,0.0,0.0
2020-08-31,8,0.0,0.0
2020-09-01,9,0.0,0.0
2020-09-02,9,1.0,0.0
2020-09-03,9,0.0,0.0
2020-09-04,9,2.0,0.0
2020-09-05,9,0.0,0.0
2020-09-06,9,0.0,0.0
2020-09-07,9,0.0,0.0
2020-09-08,9,0.0,0.0
2020-09-09,9,0.0,0.0
2020-09-10,9,1.0,0.0
2020-09-11,9,0.0,0.0
2020-09-12,9,0.0,0.0
2020-09-13,9,0.0,0.0
2020-09-14,9,0.0,0.0
2020-09-15,9,0.0,0.0
2020-09-16,9,0.0,0.0
2020-09-17,9,0.0,0.0
2020-09-18,9,0.0,0.0
2020-09-19,9,0.0,0.0
2020-09-20,9,0.0,0.0
2020-09-21,9,0.0,0.0
2020-09-22,9,0.0,0.0
2020-09-23,9,0.0,0.0
2020-09-24,9,0.0,0.0
2020-09-25,9,0.0,0.0
2020-09-26,9,0.0,0.0
2020-09-27,9,0.0,0.0
2019-12-31,12,0.0,0.0
2020-01-01,1,0.0,0.0
2020-01-02,1,0.0,0.0
2020-01-03,1,0.0,0.0
2020-01-04,1,0.0,0.0
2020-01-05,1,0.0,0.0
2020-01-06,1,0.0,0.0
2020-01-07,1,0.0,0.0
2020-01-08,1,0.0,0.0
2020-01-09,1,0.0,0.0
2020-01-10,1,0.0,0.0
2020-01-11,1,0.0,0.0
2020-01-12,1,0.0,0.0
2020-01-13,1,0.0,0.0
2020-01-14,1,0.0,0.0
2020-01-15,1,0.0,0.0
2020-01-16,1,0.0,0.0
2020-01-17,1,0.0,0.0
2020-01-18,1,0.0,0.0
2020-01-19,1,0.0,0.0
2020-01-20,1,0.0,0.0
2020-01-21,1,0.0,0.0
2020-01-22,1,0.0,0.0
2020-01-23,1,0.0,0.0
2020-01-24,1,0.0,0.0
2020-01-25,1,0.0,0.0
2020-01-26,1,0.0,0.0
2020-01-27,1,0.0,0.0
2020-01-28,1,0.0,0.0
2020-01-29,1,0.0,0.0
2020-01-30,1,1.0,0.0
2020-01-31,1,0.0,0.0
2020-02-01,2,0.0,0.0
2020-02-02,2,0.0,0.0
2020-02-03,2,0.0,0.0
2020-02-04,2,0.0,0.0
2020-02-05,2,0.0,0.0
2020-02-06,2,0.0,0.0
2020-02-07,2,0.0,0.0
2020-02-08,2,0.0,0.0
2020-02-09,2,0.0,0.0
2020-02-10,2,0.0,0.0
2020-02-11,2,0.0,0.0
2020-02-12,2,0.0,0.0
2020-02-13,2,0.0,0.0
2020-02-14,2,0.0,0.0
2020-02-15,2,0.0,0.0
2020-02-16,2,0.0,0.0
2020-02-17,2,0.0,0.0
2020-02-18,2,0.0,0.0
2020-02-19,2,0.0,0.0
2020-02-20,2,0.0,0.0
2020-02-21,2,0.0,0.0
2020-02-22,2,0.0,0.0
2020-02-23,2,0.0,0.0
2020-02-24,2,0.0,0.0
2020-02-25,2,0.0,0.0
2020-02-26,2,0.0,0.0
2020-02-27,2,1.0,0.0
2020-02-28,2,0.0,0.0
2020-02-29,2,1.0,0.0
2020-03-01,3,0.0,0.0
2020-03-02,3,3.0,0.0
2020-03-03,3,,
2020-03-04,3,1.0,0.0
2020-03-05,3,,
2020-03-06,3,5.0,0.0
2020-03-07,3,7.0,0.0
2020-03-08,3,,
2020-03-09,3,11.0,0.0
2020-03-10,3,10.0,0.0
2020-03-11,3,,
2020-03-12,3,19.0,0.0
2020-03-13,3,96.0,0.0
2020-03-14,3,28.0,0.0
2020-03-15,3,27.0,0.0
2020-03-16,3,57.0,0.0
2020-03-17,3,5.0,0.0
2020-03-18,3,47.0,0.0
2020-03-19,3,50.0,0.0
2020-03-20,3,31.0,0.0
2020-03-21,3,50.0,0.0
2020-03-22,3,71.0,1.0
2020-03-23,3,105.0,0.0
2020-03-24,3,74.0,0.0
2020-03-25,3,92.0,0.0
2020-03-26,3,88.0,2.0
2020-03-27,3,78.0,1.0
2020-03-28,3,67.0,3.0
2020-03-29,3,193.0,2.0
2020-03-30,3,0.0,2.0
2020-03-31,3,95.0,2.0
2020-04-01,4,71.0,4.0
2020-04-02,4,62.0,0.0
2020-04-03,4,72.0,2.0
2020-04-04,4,97.0,1.0
2020-04-05,4,267.0,5.0
2020-04-06,4,45.0,2.0
2020-04-07,4,249.0,0.0
2020-04-08,4,132.0,7.0
2020-04-09,4,179.0,6.0
2020-04-10,4,118.0,2.0
2020-04-11,4,164.0,6.0
2020-04-12,4,136.0,1.0
2020-04-13,4,69.0,7.0
2020-04-14,4,90.0,3.0
2020-04-15,4,97.0,5.0
2020-04-16,4,76.0,8.0
2020-04-17,4,132.0,3.0
2020-04-18,4,120.0,7.0
2020-04-19,4,192.0,8.0
2020-04-20,4,102.0,4.0
2020-04-21,4,85.0,4.0
2020-04-22,4,146.0,43.0
2020-04-23,4,115.0,8.0
2020-04-24,4,155.0,23.0
2020-04-25,4,111.0,5.0
2020-04-26,4,80.0,9.0
2020-04-27,4,101.0,4.0
2020-04-28,4,119.0,3.0
2020-04-29,4,45.0,6.0
2020-04-30,4,166.0,7.0
2020-05-01,5,89.0,5.0
2020-05-02,5,56.0,7.0
2020-05-03,5,128.0,2.0
2020-05-04,5,75.0,10.0
2020-05-05,5,73.0,10.0
2020-05-06,5,85.0,6.0
2020-05-07,5,161.0,6.0
2020-05-08,5,100.0,3.0
2020-05-09,5,65.0,5.0
2020-05-10,5,142.0,5.0
2020-05-11,5,82.0,2.0
2020-05-12,5,22.0,4.0
2020-05-13,5,19.0,4.0
2020-05-14,5,51.0,9.0
2020-05-15,5,91.0,3.0
2020-05-16,5,83.0,6.0
2020-05-17,5,58.0,4.0
2020-05-18,5,61.0,1.0
2020-05-19,5,33.0,2.0
2020-05-20,5,19.0,1.0
2020-05-21,5,44.0,3.0
2020-05-22,5,50.0,2.0
2020-05-23,5,44.0,0.0
2020-05-24,5,31.0,0.0
2020-05-25,5,11.0,1.0
2020-05-26,5,20.0,1.0
2020-05-27,5,29.0,4.0
2020-05-28,5,64.0,1.0
2020-05-29,5,51.0,0.0
2020-05-30,5,33.0,1.0
2020-05-31,5,50.0,2.0
2020-06-01,6,33.0,4.0
2020-06-02,6,26.0,0.0
2020-06-03,6,2.0,0.0
2020-06-04,6,24.0,1.0
2020-06-05,6,0.0,1.0
2020-06-06,6,30.0,0.0
2020-06-07,6,23.0,0.0
2020-06-08,6,17.0,1.0
2020-06-09,6,20.0,0.0
2020-06-10,6,24.0,1.0
2020-06-11,6,15.0,0.0
2020-06-12,6,24.0,1.0
2020-06-13,6,9.0,0.0
2020-06-14,6,14.0,0.0
2020-06-15,6,17.0,1.0
2020-06-16,6,4.0,0.0
2020-06-17,6,4.0,0.0
2020-06-18,6,5.0,0.0
2020-06-19,6,0.0,0.0
2020-06-20,6,16.0,0.0
2020-06-21,6,9.0,0.0
2020-06-22,6,1.0,0.0
2020-06-23,6,1.0,1.0
2020-06-24,6,11.0,0.0
2020-06-25,6,12.0,0.0
2020-06-26,6,5.0,0.0
2020-06-27,6,19.0,1.0
2020-06-28,6,0.0,0.0
2020-06-29,6,0.0,0.0
2020-06-30,6,18.0,0.0
2020-07-01,7,5.0,0.0
2020-07-02,7,22.0,0.0
2020-07-03,7,5.0,0.0
2020-07-04,7,28.0,0.0
2020-07-05,7,1.0,0.0
2020-07-06,7,2.0,0.0
2020-07-07,7,3.0,0.0
2020-07-08,7,1.0,0.0
2020-07-09,7,7.0,0.0
2020-07-10,7,4.0,0.0
2020-07-11,7,3.0,0.0
2020-07-12,7,0.0,0.0
2020-07-13,7,2.0,0.0
2020-07-14,7,1.0,0.0
2020-07-15,7,0.0,0.0
2020-07-16,7,0.0,0.0
2020-07-17,7,0.0,0.0
2020-07-18,7,8.0,0.0
2020-07-19,7,17.0,0.0
2020-07-20,7,20.0,0.0
2020-07-21,7,2.0,0.0
2020-07-22,7,11.0,0.0
2020-07-23,7,11.0,0.0
2020-07-24,7,10.0,0.0
2020-07-25,7,8.0,1.0
2020-07-26,7,8.0,0.0
2020-07-27,7,5.0,0.0
2020-07-28,7,5.0,0.0
2020-07-29,7,6.0,0.0
2020-07-30,7,10.0,0.0
2020-07-31,7,9.0,0.0
2020-08-01,8,9.0,0.0
2020-08-02,8,11.0,0.0
2020-08-03,8,10.0,0.0
2020-08-04,8,13.0,0.0
2020-08-05,8,17.0,2.0
2020-08-06,8,29.0,0.0
2020-08-07,8,20.0,0.0
2020-08-08,8,22.0,0.0
2020-08-09,8,14.0,0.0
2020-08-10,8,16.0,0.0
2020-08-11,8,17.0,2.0
2020-08-12,8,22.0,0.0
2020-08-13,8,19.0,0.0
2020-08-14,8,41.0,0.0
2020-08-15,8,17.0,0.0
2020-08-16,8,20.0,0.0
2020-08-17,8,11.0,0.0
2020-08-18,8,21.0,1.0
2020-08-19,8,24.0,0.0
2020-08-20,8,0.0,0.0
2020-08-21,8,66.0,0.0
2020-08-22,8,29.0,0.0
2020-08-23,8,0.0,0.0
2020-08-24,8,0.0,0.0
2020-08-25,8,67.0,1.0
2020-08-26,8,43.0,0.0
2020-08-27,8,21.0,0.0
2020-08-28,8,17.0,0.0
2020-08-29,8,23.0,0.0
2020-08-30,8,7.0,0.0
2020-08-31,8,28.0,0.0
2020-09-01,9,9.0,0.0
2020-09-02,9,56.0,0.0
2020-09-03,9,19.0,0.0
2020-09-04,9,39.0,0.0
2020-09-05,9,25.0,0.0
2020-09-06,9,0.0,0.0
2020-09-07,9,0.0,0.0
2020-09-08,9,102.0,1.0
2020-09-09,9,10.0,0.0
2020-09-10,9,93.0,1.0
2020-09-11,9,39.0,0.0
2020-09-12,9,43.0,0.0
2020-09-13,9,0.0,0.0
2020-09-14,9,68.0,0.0
2020-09-15,9,47.0,2.0
2020-09-16,9,98.0,0.0
2020-09-17,9,25.0,0.0
2020-09-18,9,49.0,0.0
2020-09-19,9,59.0,0.0
2020-09-20,9,64.0,0.0
2020-09-21,9,58.0,0.0
2020-09-22,9,66.0,2.0
2020-09-23,9,149.0,0.0
2020-09-24,9,93.0,2.0
2020-09-25,9,91.0,0.0
2020-09-26,9,105.0,0.0
2020-09-27,9,93.0,0.0
2019-12-31,12,0.0,0.0
2020-01-01,1,0.0,0.0
2020-01-02,1,0.0,0.0
2020-01-03,1,0.0,0.0
2020-01-04,1,0.0,0.0
2020-01-05,1,0.0,0.0
2020-01-06,1,0.0,0.0
2020-01-07,1,0.0,0.0
2020-01-08,1,0.0,0.0
2020-01-09,1,0.0,0.0
2020-01-10,1,0.0,0.0
2020-01-11,1,0.0,0.0
2020-01-12,1,0.0,0.0
2020-01-13,1,0.0,0.0
2020-01-14,1,0.0,0.0
2020-01-15,1,0.0,0.0
2020-01-16,1,0.0,0.0
2020-01-17,1,0.0,0.0
2020-01-18,1,0.0,0.0
2020-01-19,1,0.0,0.0
2020-01-20,1,0.0,0.0
2020-01-21,1,0.0,0.0
2020-01-22,1,0.0,0.0
2020-01-23,1,0.0,0.0
2020-01-24,1,0.0,0.0
2020-01-25,1,3.0,0.0
2020-01-26,1,0.0,0.0
2020-01-27,1,0.0,0.0
2020-01-28,1,0.0,0.0
2020-01-29,1,1.0,0.0
2020-01-30,1,1.0,0.0
2020-01-31,1,1.0,0.0
2020-02-01,2,0.0,0.0
2020-02-02,2,0.0,0.0
2020-02-03,2,0.0,0.0
2020-02-04,2,0.0,0.0
2020-02-05,2,0.0,0.0
2020-02-06,2,0.0,0.0
2020-02-07,2,0.0,0.0
2020-02-08,2,5.0,0.0
2020-02-09,2,0.0,0.0
2020-02-10,2,0.0,0.0
2020-02-11,2,0.0,0.0
2020-02-12,2,0.0,0.0
2020-02-13,2,0.0,0.0
2020-02-14,2,0.0,0.0
2020-02-15,2,0.0,1.0
2020-02-16,2,0.0,0.0
2020-02-17,2,1.0,0.0
2020-02-18,2,0.0,0.0
2020-02-19,2,0.0,0.0
